"review_id","business_id","user_id","stars","datetime","date","time","text","timestamp"
"IJ9YdZ2ul716aYbeE1KraQ","0IhSOm9Vm1JkvRO6XyElGg","Q5m6WJ8QomC1PkpxTUjfNA","5","2017-12-15 19:28:51","2017-12-15","19:28:51","I recently moved out of the Heinz Lofts and the hardest part about leaving was not being able to see the staff at the Cafe every day! Cindy, the owner, and her staff were truly like family to me.  The Cafe at the Lofts made living at the Heinz Lofts better thanks to the staff members at the cafe who made you feel loved and valued.  The Southern Comfort wrap was my fav...they'll even put it on lettuce for you if your watching your carbs!! Love this place and the people who work there!! Xo","2019-12-29 01:12:25.950277+00"
"1WHwtLAjveaVc-rL1RkJ7A","0IhSOm9Vm1JkvRO6XyElGg","rJ0Ofh1bx5IqOIz9eo7OnA","5","2016-08-20 01:47:49","2016-08-20","01:47:49","Love this cafe! Wedding soup to die for and endless new options to try. Affordable and fast as well! Will definitely be going back.","2019-12-29 01:12:25.950277+00"
"trMSuqY419eAHBsNyE6TYA","0IhSOm9Vm1JkvRO6XyElGg","V1PYAneM4S49NqeaiFjAog","5","2016-08-17 16:26:07","2016-08-17","16:26:07","The cafe at the lofts has an ever changing menu, daily specials and weekly specials. Ive tried pretty much everything and eat here everyday for lunch. Always fresh wraps and sandwiches. They have really good soups that are homemade as well. If you have the oppertunity to stop and get a bite to eat l suggest you do!!!!!","2019-12-29 01:12:25.950277+00"
"XiwRf-MXmVHsyhWcimI6cA","0IhSOm9Vm1JkvRO6XyElGg","xH3NAUbz0FIkgENPsQIIHw","3","2014-10-24 16:52:16","2014-10-24","16:52:16","Overall I enjoy this place. I've gotten a variety of sandwiches and I've liked all of them. Nothing out of this world, but tasty enough. I really liked the cafe salad, it had a good balance of flavor that came together well. The price is reasonable for what you get, the potions are a little on the small side. I like the sandwiches with chicken because it's real chicken and they give you a decent amount, but I got one with ham and it only had two slices. Too measly for the price. 

My biggest complaint (and really only complaint) with this place is the wait time. I'm surprised no one else has commented on it. I've come in a little after lunch time, around 1, with a max of two people ahead of me, and I've had to wait 20 minutes for a simple sandwich. I understand phone orders come in and what not, but I'm sorry, that's unacceptable for one sandwich. The last time I was there, three people who came in after me got their food before mine, one of my biggest pet peeves. The person in front of me got their food promptly and was done and out the door before I got mine! No apologies or even acknowledgment that it was a long wait. The first time I thought it was a fluke, but I've been there a good 8 times and it's been like that every time. 

I'll keep coming back here mainly because it's walking distance from work and there's nothing else around. It's sad though, even with my hour lunch break, I can't even walk because it takes too long to get my food!","2019-12-29 01:12:25.950277+00"
"YZdBpCXIXVTH8im64F2nSQ","0IhSOm9Vm1JkvRO6XyElGg","M9TjYmTgHayJ22cNkyvW_g","5","2013-06-20 19:20:10","2013-06-20","19:20:10","Seeing as the Mexican place that my co-workers and I fell in love with no longer delivers, this cafe has become extremely popular among our office. You can't go two days without someone ordering from them! If the staff is reading this review, please know that your deliveries to our office every other day are truly appreciated!

If you're looking for reasonably portioned sandwiches - and a delicious variety of sandwiches as well - this is your place. I recently ordered the Roma sandwich and have to say I really, really enjoyed it; I can't wait to order again and try some of the other options on this menu, such as their Italian sandwiches. You get a side with your sandwich and can do some half sandwich and soup/salad combos, so basically, this is a local Panera. Although much fresher and not nearly as greased up - always a plus!

If you want a little more portion-wise, then yes, hit up a Panera or go to Eat Unique in Oakland; for our office, though, this little cafe is a lifesaver. It's delicious while being kind to our wallets AND our waistlines. For that, we thank them!","2019-12-29 01:12:25.950277+00"
"y-yWkm-khfcNK1XieY9GUw","0iJcWcDjaC4CVpR0uQFe5Q","62GNFh5FySkA3MbrQmnqvg","3","2006-08-23 15:23:18","2006-08-23","15:23:18","Tucked into an unassuming strip mall, you'd be quite likely to pass this place by without even a second look.  Heck - you may drive by without even realizing it's there, or - worse - stopping at the larger cafeteria on the corner of the mall or the family-style restaurant across the street.  Either would be a huge mistake.  Instead, head to the corner and find a nice surprise.

While the decor won't win any awards, and the buffet isn't large, what you will find is a well-stocked selection of tasty entrees on the steam table, surprising desserts (including hand-dipped butter pecan ice cream and pecan pie) and staff that is generally eager to please.  The only downfall is the aforementioned location which can be tough to find, the smallness of the place and that they don't generally pay much attention once you are there - so if you drink a lot (as I do), you may find your glass empty more than once.  Still, the food is better than most any buffet - and a number of non-buffets - in Charlotte.","2019-12-29 01:12:25.950277+00"
"Iy04pWEkTO1AvLcwRGlC2A","0iOF4P2dMmhQRJ84h2wDeg","N1Kk8_Mq5VHf1iBxH5KdCw","1","2016-09-05 13:22:32","2016-09-05","13:22:32","Out dated horrible service food was not as good it was eating at cafeteria best part of the experience was getting the bill and leaving thank goodness I was only stuck in the 80's for 40 min","2019-12-29 01:12:25.950277+00"
"MP2VN8Ik3meDWxtvyb6EOw","0IskseT5dEro86A_Jy8zBA","lj7oQtEcU13VFxzsQ0GyKg","4","2017-12-18 13:39:54","2017-12-18","13:39:54","The space is gorgeous!!! I would even say magical. I stumbled upon this cafe while walking from our hotel along Old Port. We wanted a quick bite before our dinner and decided to stop here for a latte and sandwiches. The space was beautiful and had an amazing atmosphere with stone walls and exposed wooden beams in the ceiling draped with greenery and industrial lights. My boyfriend ordered the prosciutto sandwich and I had the tuna salad sandwich. Both came with a simple side salad that was so delicious!!! Although this place is quite pricey, it had good food and great decor and over looked Old Port and it's beautiful views. I highly recommend and definitely will be back!!","2019-12-29 01:12:25.950277+00"
"tZsNw6rhr1rJfYUhKiXFRQ","0IskseT5dEro86A_Jy8zBA","2ivYtkXqCQeAfXEw33tEQQ","5","2017-01-03 03:20:12","2017-01-03","03:20:12","We very much enjoyed brunch at this cafe. The waffles and hot chocolate were fantastic. The cafe itself is a bit tight, which could be frustrating at peak times. Delicious food, quick service, and a perfect spot to spend a cold, dreary day. They also had a pianist who played pop music, which we really enjoyed. After your meal, you can browse the cool shop next door to round out your day. Would definitely visit again!","2019-12-29 01:12:25.950277+00"
"xaDkYcE5VxT45JdxCoOKlQ","0IskseT5dEro86A_Jy8zBA","txBtOQ8uw0XGAFqLpPcWfA","5","2016-09-14 01:01:26","2016-09-14","01:01:26","One my favorite spots in Montreal so far for lunch. It was a beautiful warm sunny day and we decided to have a seat outside. Our server was very friendly and sweet. We sat and drank our yummy red sangria and took in the view of the Old Port across the street. We ordered the tuna and avocado sandwich and the BLT sandwich. Both of our sandwiches were fantastic and left us very full and content. If you don't like dining outside due to having people stare at what you're having or a few bees flying by, they do have an inside cafe as well with a little boutique attached. The boutique has many different unique items that are great for a gift. We came back here 3 times just to look at stuff over and over again. We ending up buying things on our third trip. 

So if you're looking for somewhere to relax and enjoy a few cocktails and some great grub near the Old Port then this is the spot to go to.","2019-12-29 01:12:25.950277+00"
"vdES-v5cokJmh3REXChq3g","0IskseT5dEro86A_Jy8zBA","YttDgOC9AlM4HcAlDsbB2A","4","2016-07-19 17:13:24","2016-07-19","17:13:24","Sitting outside under the umbrellas with a glass of wine, a tasty pizza, and a delish sandwich. 

Friendly service and good prices. Kicking back on vacation. Life is good.

One afternoon while exploring the Old Port part of town we decided to grab some lunch here. As we were sitting outside under the umbrellas on the front patio area the skies opened up and the rain came down. We made a quick retreat with our food and drink to the inside restaurant.

Either way it worked out great. The inside cafe has a terrific cozy decor which was very inviting. Kind of a rustic Parisian feel. Piano in the center. Clean bathroom too.

On the other side is a small boutique shop with all kinds of home goods and miscellaneous items. Nice spot to pick up a gift.

Again, the service was friendly and they leave you be to have time to relax and enjoy your meal. Some say the service is slow, but for a couple like us on vacation and not in a rush it was just right.

Oh, and the food is pretty decent here. Tasty bruschetta with fig compote, a delish pizza with  a smoky cheese flavor, and a tuna with avocado sandwich with a side of quinoa that was solid. Really good choices for a lunch that hit the spot before heading out for more adventure.

Oh, and we had to try out that Montreal 1642 Cola. It's a strange taste but kind of addicting.","2019-12-29 01:12:25.950277+00"
"fSi_5LmAjVHauOM5npcGJA","0IskseT5dEro86A_Jy8zBA","BjKXPigfcOsWxoKIl46eOw","4","2016-07-18 03:54:28","2016-07-18","03:54:28","Ended up here on a rainy day - I fell in love with the cafe but wouldn't go here for an entire meal. We got appetizers and coffee and both were wonderful (melted Brie is a must have!) it is pricey for the sizes of the dish but you definitely pay for the experience. 

The location, atmosphere and shop next door make the place worth while. The piano player was simply wonderful, everyone enjoyed the music and he played off the guests which was awesome. You can see the water from the windows and the decor is exactly what you might want from a small bistro.

The staff is extremely friendly, they made a table from us (as in took a table from the back to let us sit down) and were friendly and attentive. The service is a little slow but I think for a place like this you can just say ""who cares?"" You go to this Bistro for the good food and even better atmosphere.","2019-12-29 01:12:25.950277+00"
"F8HdnWCbi3mrcsizXvyciw","0IskseT5dEro86A_Jy8zBA","fgkJ6KUlrmbKyLDQervxsw","2","2014-05-30 22:20:41","2014-05-30","22:20:41","The claim as Montréal's best coffee is highly dubious. But, my beef with this little shop and cafe was rude attitude of the owner. After waking up early to drive up to Montréal, we needed a caffeine boost and catch up on social media. The service was lacking from the get-go. We weren't allowed to order at the counter; instead, we had to be seated to order our coffee. From there, we were ignored while we waited to place our order. We had to ask her three times for the wi-fi and even then, she was immediately distrusting of our intentions as she warned us not to download anything on her personal wi-fi. The coffee was also sub-par. I thought Canadians were supposed to be nice? Must be a French-Canadian thing.","2019-12-29 01:12:25.950277+00"
"-qWw3t_e5gJdg52untaEiA","0iSMWYz33Y3wz5XiqQ1YVA","fzgCdJyFp0CXNibttNUtsg","1","2018-11-07 00:01:22","2018-11-07","00:01:22","First they try to charge you the highest price possible when you have a minimal correction like I did. Which one of my eyes qualified for the cheaper lasik machine of $200 an eye since my lasik was minimal for distance!! But you have to ask for it and know what they are doing and be a sales person. Like they are trying to make throw most amount of money!!
Second, be cafeful if they are going to sell you regardless of your eye conditions. I told them contact lenses did not work for me and were stuck to my eyes and blurry and why I'm going with lasik. It's in the contract you sign. Could cause some blurry ness for a cause to use drops and oitments but didn't say after 10 months later it would be the same and my eyes with monovision is worse off then before my surgery!! Don't go to a fly by night busy like this. That is like a swap meet of people. It cost me over $1000 after my surgery in medications, glasses, and over the counter drops, oitments and vitamins. They don't care. I even have a guarantee on my monovision eye which really means nothing. Dr Perry is very nice and follow up but the Drs prior did not listen to me about my contacts being blurry and sticking to my eyes and should have been a sign as me not being a good candidate for lasik since these are symptoms of dry eye syndrome and never warned me!","2019-12-29 01:12:25.950277+00"
"MMbV9p0eMTxT9Z9AgsEDbQ","0iTpgvz5XJzFAo253nIE0g","FEfenTO94JTxX1zxekL6rA","4","2017-09-27 19:16:34","2017-09-27","19:16:34","This is the kind of cafe you'd want in your neighborhood - quiet (I went on a late weekday afternoon), unpretentious, friendly, and full of reading material. I can imagine coming here at a busier time and having a conversation with a stranger about books and comics while sipping coffee or tea - something I doubt you can do in Vancouver.

I didn't notice anything suspect about the americano I had as the quality was on par with ones I normally have. The decor and layout of the cafe were appropriate for the concept, but don't expect anything too fancy. Te Aro might be more suitable for those looking for a more ""Instagrammable"" cafe in Leslieville.","2019-12-29 01:12:25.950277+00"
"9QIU0P4jW_FNYNdB7yyE9g","0iTpgvz5XJzFAo253nIE0g","7RCz4Ln_FaTvNrdwe251Dg","5","2017-05-22 21:33:46","2017-05-22","21:33:46","In a far far far part of my neighbourhood, hey, what's this? It's a coffee shop! It's a comic book shop! It's... both?

The Sidekick is another unique east end cafe that saves the day by diligently combines geeky comics love in a cool, hip, totally unpretentious kinda way. It's a great quiet wide open place with all sorts of seating space where even non-geeks can spend some time at comfortably.

Unavoidably, I flipped through the comics and merch they had, and while it is not floor-to-ceiling Silver Snail level of inventory, there are plenty of material for all ages (much it seems for younger folks), the usual superheroes stuff as well as many graphic novel series and lesser known works being featured.

Man, I wish I did not discover this by driving around, but I also wish this secret weapon of a gem wasn't such a long walk from home. Maybe I'll gain some teleportation skills or something.

{TTC: Queen cars or Greenwood buses to where Queen Street and Greenwood meet}","2019-12-29 01:12:25.950277+00"
"RB6RxjGfPh5VBXXm69y-ng","0iTpgvz5XJzFAo253nIE0g","ztDQX0K9RGybar0Ihec74w","4","2015-08-02 13:36:43","2015-08-02","13:36:43","My hubby and I are coffee fanatics and love to trying them all out. When we heard a new cafe had opened up close to us we had to go and pay a visit. 

Great coffee and the baked goodies looked delicious (even though we didn't buy any) and the ambience was very chill. I would highly recommend this cafe!","2019-12-29 01:12:25.950277+00"
"GUhr10QlJndZcjS90sidPQ","0iTpgvz5XJzFAo253nIE0g","Ccyk3EM1IVaZ7YwMNgCE9A","4","2015-07-27 18:44:21","2015-07-27","18:44:21","It was my first time there this weekend, and wow, this place is super chill. Huge windows gives it a super spacious feel, racks of comic books and swag on one side of the cafe, and hella amazing coffee, why did it take so long for TO to have something like this?","2019-12-29 01:12:25.950277+00"
"NDzwUGLezFLZ_dwFUSmVTQ","0iVmcOx02Gxuo4kfcTK-2w","J5PXfhl6mo7vYeuW9lhZzQ","5","2009-04-28 05:02:15","2009-04-28","05:02:15","Being a vegetarian has never felt so good!
During our recent trip to AZ, my boyfriend and I decided to grab some food at this vegan cafe and tea room. We heard many reviews about Scottsdale being the city for Foodies and decided to trek out there. We were impressed that there in Scottsdale lies vegetarian-friendly eateries and of course, our new favorite vegan restaurant. The interior is eclectic with a nurturing vibe. The service was impeccable and when you leave the restaurant you feel rejuvenated. 
The food itself was worth every penny and the selection of specialty teas was endless. We snacked on the nachos while drinking our Raspberry Rooibos and Moroccan mint teas. If you plan to share the nachos with a friend, stick to small portion plate because it's more than plenty. Afterward, we devoured our entrees. I ordered the mandala marsala while my boyfriend opted for the curry vermicelli rice noodle bowl. Both dishes were mmmm, mmm good! Portions were generous and if my stomach could expand just another 2 inches, I would have finished the entire plate. Unfortunately we did not have time for dessert. By the end of the night, despite stuffing ourselves we left the restaurant feeling light and healthy. It's good to be vegetarian.","2019-12-29 01:12:25.950277+00"
"-NfL1AzyqRRK8wDotcRn2A","0iVmcOx02Gxuo4kfcTK-2w","k2GbbJ3hiQHWRuslVdgTQw","2","2008-10-31 01:16:05","2008-10-31","01:16:05","I was invited to meet there for lunch recently for business. We ate outside on very uncomfortable metal chairs. The view was nice of the top of camelback, but that was the only bright spot for me that day.  I ordered the West veggie burger but they were out of the soy bacon. And I said that's fine, i don't need that, and then they said that they were out of another ingredient and suggested I order something else. That was fine. I settled on the ziti al forno. Then another waitress came out and told me that the ziti would take another 30 minutes to cook. And  I asked my business associate if that was ok. It was and so I said, no problem. Then like two minutes later my food was on my table. Hmmm...And this was about four ounces of ziti smothered in this  very cheezy (ricotta like) red sauce. The flavor was bland and the pasta was overcooked. It was almost a mushy consistency. The highlight of the dish was two small wedges of garlic bread and a sprinkling of chopped nuts on top. That gave it some much needed texture. All this for $14....YIKES! Since it was a tea room, I did order a tea and was surprised at the presentation. It was a small cafeteria-style glass. I think I would suggest to them to work on their presentation a little more. That was $3 but it could have gone up to $6 if I added two more tea leaf combos to it. My friend did order the soup of the day which sounded pretty good. 

I would probably go back there again to try some of the other food. This review is only based on one visit. I think it might be worth a second look. I'm hoping my next visit is a better one.","2019-12-29 01:12:25.950277+00"
"nJmZWn8udSQ54JHwstAWqQ","0J9lSi-jNa6FLXI9sTNpZQ","H4W1CyyrU3Ru3rcSMkCG7g","2","2012-10-28 21:06:13","2012-10-28","21:06:13","The biggest problem I have with this location is the lack of consistency.

Bakery items are nearly always delicious and just what I expected. But the cafe portion of this establishment leaves much to be desired.

A few weeks ago, I ordered a bowl of soup and it was really good. I went back last week, and for the same price, the portion size is much smaller, was more watery, and they didn't have part of my order in stock (this cheddar biscuit that comes with the soup, and really makes the whole dish). When I noticed it was missing and asked, the employees didn't care. 

A few times I've been here and there are long lines despite the fact that the restaurant is nearly empty. On other occasions every table top seems covered with crumbs, or there are dirty rags sitting on tables with no one attending to them.

I also loathe the fact that you can't get a glass of water (they now keep the water cups behind the counter and you have to ask for them).  I will find it hard to return here.","2019-12-29 01:12:25.950277+00"
"PSU3SDssH1_bjUmPGaws9g","0jaD7X39dXE8DxJYIaxSDg","0TZLhNBrogYwsFcKAdx6vg","5","2015-10-10 23:00:00","2015-10-10","23:00:00","My first time trying this place was about 2-3 weeks ago (end of Sep. 2015). I was really craving a good smoothie and found them on Google. It was late in the evening (past 8pm) and the Jamba Juice by my house was already closed. So decided to give this place a shot. I walked in and there was only one employee. I told her I was a first-timer and asked what were the popular items. She seemed really pleasant and was super helpful. I also asked what else was included in the smoothie and how they are sweetened. She was very knowledgable about their smoothies; I always appreciate when employees know exactly what they offer at their restaurant/cafe. So I ended up trying the ""Island Greens"". It was amazing and I was instantly hooked! I've been back 3-4 times since then. 

My most recent trip was earlier today for lunch. I typically just get a smoothie but since I hadn't eaten lunch yet, I decided to try their food. This time there were two guys working. I asked they guy at the register about their flatbreads and he was able to describe them with detail and even suggested his favorites. So I ordered the Tzatziki Steak Flatbread. It was pretty good - it was basically a circle pita bread, toasted, and folded in half, stuffed with steak, Tzatziki sauce, tomatoes, lettuce, and onions. I think there was some cheese in there too, but I ate it so fast I didn't even notice. I would recommend it. 

Smoothies: 5-Stars! The Island Greens was the first thing I tried and haven't looked back. It's what I get every time.

Food: I have only tried the Tzatziki Steak Flatbread, and it was pretty good. Not too sure how fresh the steak was but I presume it is a better choice than your McDonald's and Burger King's of the world.

Customer Service: From the previous reviews, it would seem like this place has some issues with management, training their employees, and customer service, but I haven't had a problem with them. I suppose their staff could be a little more ""jolly"" but it's not like they were rude by any means.

Overall: Super happy with their smoothie. Customer service met my standards. Because this place is a SMOOTHIE spot, I give them 5-Stars.","2019-12-29 01:12:25.950277+00"
"NkTmelIKLK7FTjJYEDVYdg","0jeEhjIO6AFAzsOi2A1rUw","fPdHfLBoPc4kTqnumssPkA","4","2017-04-29 22:10:05","2017-04-29","22:10:05","We were out at the Soccer Sportsplex on Lorain Road this weekend, and needed a quick spot for lunch -- anything but fast food (which is mostly what is in the area). We saw this, on a rainy afternoon, and took a chance. A great little neighborhood cafe! we were in luck. They had homemade Italian wedding soup, and several ethnic type specialties -- weinerschnitzel, stuffed pork chops, etc.

Prices are extremely reasonable here. You can eat a nice lunch for $6.99 or breakfast (weekdays) for $2.99! can't hardly go wrong. But of course, the acid test is ""is the food good""? Yes, it was! We enjoyed everything we ordered.

Nothing like hot soup on a cold rainy day; this hit the spot! a cup is only $1.99, a huge bargain. It tasted homemade, with lots of farro or some oval grain in it and lots of tiny chicken meatballs. My husband had a very good burger with crisp fries, a good value at $5.49 for a cheeseburger on a delicious toasted bun. Even with the soup and fries, he didn't crack $10.

I had the stuffed pork chop special; two fork tender stuffed porkchops in rich gravy, with mashed potatoes and green beans. (I also had the soup.) It was $8.99 and the two meaty pork chops would have probably fed two smaller appetites (or one to take home). They were the BEST I've had in ages -- only my grandma's could have compared! The gravy was very good, the mashed potatoes OK (probably instant, but OK) and the green beans, canned. If I had to do again, I'd have substituted the crisp french fries -- and had them drown 'em in that gravy. YUM.

We did not have time for desert, but passed the desert case, with some yummy looking pudding, pies and other sweets. It was a plain, but clean eatery with good service and food was piping hot. Beats any fast food around, and for not much more $$$.

There was a very tasty looking breakfast buffet, for $8.99 -- all you can eat, with the typical brunch items.

HIGHLY RECOMMENDED. We will go out of our way to eat here again!","2019-12-29 01:12:25.950277+00"
"sWrj26F7Y1fgDCgHbDj1jw","0JL2NqTBsFph8mWDdzdxHg","K2d4GwR0WaPn1d6mSJ34Vg","4","2013-05-14 01:42:03","2013-05-14","01:42:03","This location used to be a training centre for the Calgary Police Services. There's a cafe nearby, a great gym, and an outdoor pool. Otherwise it's in a strange out-of-the-way location. Inside, it's huge and well-lit, and packed with used clothes, books, housewares and bargain hunters. On a Monday around 4:30pm there were 9 cashiers working, but the lineups seemed to be at the change rooms. The background music was quiet, so mostly I just heard the sound of hangers sliding around. There's lots of clothes. Each Value Village champions a different charity, and this location donates some money to the Cerebral Palsy Association in Alberta.","2019-12-29 01:12:25.950277+00"
"Lsgcezb0-gOBzdTT8ZrPWg","0J_NiF5Lb0bFM5v6ZY-uGw","4a8xxxg7ylpzdtCQcaFdTA","4","2017-12-02 17:19:09","2017-12-02","17:19:09","Our first venture to try the much talked about restaurant. The good...the amount of food, quick service and quality .The bad...Well, the alternative to the portions size.
All in all the I was happy with the food but it may not be someone's idea of a Friday night out as you feel like visiting a cafeteria.","2019-12-29 01:12:25.950277+00"
"GxMsFgzHVmbR2i5lV6Yubg","0J_NiF5Lb0bFM5v6ZY-uGw","4UDSKwmeDWpqLcwi9ZfJEA","3","2017-07-28 11:24:54","2017-07-28","11:24:54","Zets is just that..a Name that has been a institution on Airport Rd for  years. The old  days were  better. Now OVERPRICED breakfast is greasy it has turned into a cafeteria style establishment.","2019-12-29 01:12:25.950277+00"
"dhuT7E_vkxPpmPaOzv3EyA","0J_NiF5Lb0bFM5v6ZY-uGw","65yB0ydGXOZ_-T6J_GbKfw","4","2016-01-11 17:44:25","2016-01-11","17:44:25","This place is a food factory.  You order, they cook, you move down the line and you pick up your food, you find a place to sit, you eat, you leave.  This is a cafeteria style order, pay, pickup and self seat type of place.

While this place may seem like a constant machine of serving the public there is a bit of a charm that comes with a place that been around so long and has such a loyal customer base and the fact that this place doesn't have to be trendy, bend to any trend because they are masters of doing what they do.

With the ever increasing prices of food and general rise of costs in everything this place is your proverbial oasis and harbor in the storm.  The problem with being as popular as this place can be what you will experience is fighting for parking, fighting for a place to sit but when all that falls into place what you will have is a LOT of food for a really reasonable price.  

Meals here are enough to feed 2 normal hungry adults.  I'm a big guy and if I was really hungry MAYBE I could finish a souvlaki meal but I highly doubt it.  The servings here are borderline absurd.  This place is probably the Greek/Canadian equivalent of ""Claim Jumper"" in the US that being serving sizes are pretty much on the family size side.

My brother paid for both meals and we ended up sharing a bit of each plate.  To put it in eating terms we are self proclaimed ""heavy hitters"" when it comes to being able to eat a lot.  I mean we pride ourselves in being the type of customers that all you can eat places treat as ""the exception"" and we often try to gauge what we eat at those types of establishments to be able to say, yeah, we made a ""profit"".  
 
Besides the almost obscene amount of food you receive from Zet's the food itself is better than average.  The burgers are OK.  The fries taste good but I wish the batch we had received had less of the ""crunchy bit, small bits, tiny pieces"".  I prefer long fries as opposed to tiny pieces.  My brother had ordered the Zet's burger which is basically a double bacon cheese burger and it's pretty big.  For 9 dollars before tax that's not much at all considering how much beef is and how much it costs to even go to McDonald's.  The large fries that he ordered was 5 bucks.  It's a pretty large plate of fries for 5 bucks.  Basically for 13 plus tax his 2 plates barely fit on the tray he carried it on.  

I had ordered the gyro plate which I assumed was going to be a rice, salad, potatoes and gyro meat on a single plate.  I was wrong.  It was one PLATTER of rice, Greek salad  (maybe 6 or more olives, feta, onions, lettuce, tomatoes), what equates to a whole potato on one plate and then an entire OTHER plate for a gyro in a pita complete with tzatziki, tomatoes, etc.  It was a HUGE meal for 14 bucks plus tax.  The gyro was great tasting and their tzatziki went so well with it as I think it sort of needed the sauce as it was a lot of meat in that wrap that needed to be lubricated.

They have ""help yourself"" pitchers of water with red plastic glasses at the front counter as well as take out containers because you know, they expect you won't eat it all at the restaurant.  The water is nice because that's all I wanted, not necessarily bottled and I didn't want pop.

They only take cash but for your convenience they have 2 ATMs at the right side of the counter.  There is no place to bus your own platters and it seems they have a dedicated person to do that.  The fight for tables is a real one.  I had my red water I had put down at a table right by the pick up counter and by the time I had picked up some salt, pepper, and ketchup, extra napkins and returned some dude was putting his stuff down at the table.  I politely mentioned I had my drink there already and he said he thought it was from before and politely left the table.  

The bottom line is this place is hands down probably the best bang for the buck place I know of because the portion sizes for the cost could have you wondering how this place makes money... well they also serve steak but their souvlaki platters are dare I say, ""epic"".

Oh and for being able to eat here how does 24 hours sound?  Just think how busy a place like this would be after the bars close... 

You can see the Vista cargo terminal at Pearson from here as that's right across the street.

5* for value, 4* for everything else.","2019-12-29 01:12:25.950277+00"
"aIXvOhv8lLivxwmFtSvTrA","0J_NiF5Lb0bFM5v6ZY-uGw","qtQOOYU5Ucyr0p3DnnS1LA","5","2015-08-02 03:54:55","2015-08-02","03:54:55","Another baffling mystery to me as to how I have not reviewed this place yet?!? Honestly I am seriously slacking because I've been going to this place for years now and I swear I haven't been holding out purposely to keep this little gem to myself.

Let me first say that this place is truly the essence of what a road side diner is and all it encompasses so do not expect a trendy, pristine or refined place. Its spacious, offering plenty of seating in a sort of cafeteria/diner style with I will admit little to no interior design concept however they have recently updated their signage and a touch of interior redesigning going on so one must give them some credit on the effort.  

Open 24hrs for as long as I can remember this place has always been my go to place for Souvlaki; Huge portions with fresh, juicy chicken chunks and salad which is rare for an all night diner. I recently finally tried their burgers which are quite large and affordable too, standard condiment options but still a very tasty burger. I am not the biggest fan of their Caesar salad as I feel its a bit bland and on the watery side but I generally go for onion rings here anyway  They have all the usual artery clogging yumminess one would expect and they make a pretty mean breakfast too.
Food quality is always consistent and fresh which I didn't think would be the case upon first encountering the place years ago... But do not judge a book by its cover this place is a perfect example of that.

I find the service has always been good and very fast as well, especially considering the lineups cause this place can get busy late on the weekends. Regardless the service is always pleasant and I find them extremely appreciative of tips 

I am a night owl... Heck Yelp has even given me a badge for it but among all my late night spots this one always has my back when Im in need of a delicious and fast bite","2019-12-29 01:12:25.950277+00"
"PomV8PYKsdDf8zcRUgmPyA","0J_NiF5Lb0bFM5v6ZY-uGw","lx4vCZPXtQy360vsya_gNg","4","2014-07-06 15:24:04","2014-07-06","15:24:04","Portion sizes are huge -1 plate can feed 2 people if not more. I have to remember to just order one meal and share next time. Atmosphere is almost like a cafeteria/ diner as you have to order, pay (cash only) and get your food and find a table with a monstrous heavy plate and tray! Food is great though. Souvlaki, a variety of steaks and pulled pork sandwiches seems to be peoples favourites.","2019-12-29 01:12:25.950277+00"
"b4l6Mjj1_7l7mxNj5gig8w","0J_NiF5Lb0bFM5v6ZY-uGw","m_oz0ERkOWnPH36JFeuTfw","4","2014-04-08 15:47:00","2014-04-08","15:47:00","If you've ever lived in Mississauga you have eaten at Zets, either late at night with your friends or with your grandparents in the early afternoon for early dinner.
The parking lot is treacherous,the staff gruff and the interior even gruffer. However do not let the parking lot and cafeteria like interior stop you. The souvlaki is flavourful and moist, the tazitki full of garlic and flavour. But don't think this is a one stop shop, they have steaks, fish, veal etc. 
if you are looking for a fancy sit down this is not for you, but if you are looking for good food and you don't mind a little noise this is your place.
Bring your appetites, and remember to grab a take out container for the left overs.","2019-12-29 01:12:25.950277+00"
"qFqTgiBfDZw7rs7lMMCcDw","0J_NiF5Lb0bFM5v6ZY-uGw","XVCbtVh-RdW457YJusytgg","3","2014-03-30 21:10:29","2014-03-30","21:10:29","Seriously, this would be a 3.5 star because of the portion sizes  and quality of the food, but this is not love - unfortunately - partly because I looked so forward to coming to this place for so long, ever since my brother mentioned it to me a long time ago. We have never been able to connect with him there so decided to go ourselves since we were close by at a convenient time. The disappointment for me was finding a cafeteria; I guess I really do appreciate waiter or waitress service!

Well it seems we got there at just the right time, as there were a few people ahead of us, but the lineup behind us just mushroomed! There were 7 or 8 people prepping the food, and nobody answers the phone (it rang about 10 times before I gave up.) but when we got there I barely had time to decide what I wanted when it was time to order. We took specials, but were a bit surprised at how expensive it came to (about $35.00). Getting through the line to where they were putting the meals together, we found out why: the somewhat grumpy woman at the cash got our order completely wrong! So the guy serving us unceremoniously dumped $12 back on our tray. I won't give these guys points for their customer service! 

And yes, by the way, they really are open 24 hours a day, 7 days per week! Crazy. And the clientele we saw were mostly men, and it seemed to be a bit of a league of nations. No problem with that - it just made it more interesting. It was, on the other hand, a bit nerve wracking to have a security guard at the door! They must occasionally have problems. But the customers didn't mind - they were ogling her!

However, the portions are very large, and the good was tasty, the meet quite tender. We had leftovers. 

On the other hand, I am in no hurry to go back! It's not my idea of fine dining. Besides, I prefer sit down service. For me, this visit felt too rushed. No wonder: we were in an out in 20-25 minutes!","2019-12-29 01:12:25.950277+00"
